É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2023/10/20 10:42:07

,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû
2021/6/14,0.0,0,8,1,0,1,8,,,,1,2.2,8,1,22.9,8,1,92,8,1,1007.7,8,1,1004.9,8,1,10.0,8,1,21.0,8,1,9.24,8,1,3.5,0,8,1,0,1,8,1,23.7,8,2021/6/14 12:06,8,1,19.0,8,2021/6/14 23:47,8,1,ìÏìÏìå,8,1,5.2,8,2021/6/14 13:13,8,ìÏìÏìå,8,1,1006.2,0,8,2021/6/14 16:35,0,8,1,67,8,2021/6/14 00:32,8,1,0.5,0,8,2021/6/14 18:34,0,8,1,7.5,8,2021/6/14 15:19,8,ìÏìå,8,1,âJ,8,1,ê∞àÍéûâJ,8,1
2021/6/15,7.2,0,8,1,0,1,8,,,,1,2.5,8,1,22.4,8,1,80,8,1,1006.5,8,1,1003.7,8,1,7.0,8,1,23.4,8,1,21.64,8,1,1.0,0,8,1,0,1,8,1,29.5,8,2021/6/15 14:24,8,1,18.8,8,2021/6/15 04:02,8,1,ìÏìÏìå,8,1,6.0,8,2021/6/15 17:08,8,ìÏìÏìå,8,1,1004.6,0,8,2021/6/15 17:00,0,8,1,47,8,2021/6/15 15:57,8,1,0.5,0,8,2021/6/15 20:15,0,8,1,9.6,8,2021/6/15 16:59,8,ìÏìÏìå,8,1,ê∞àÍéûì‹,8,1,âJéûÅXì‹ÅAóãÇî∫Ç§,8,1
2021/6/16,0.0,0,8,1,0,1,8,,,,1,2.3,8,1,23.4,8,1,87,8,1,1007.3,8,1,1004.5,8,1,10.0,8,1,22.2,8,1,8.11,8,1,30.5,0,8,1,0,1,8,1,24.9,8,2021/6/16 14:00,8,1,20.6,8,2021/6/16 05:52,8,1,ìÏìÏìå,8,1,5.5,8,2021/6/16 14:29,8,ìÏìå,8,1,1006.5,0,8,2021/6/16 14:32,0,8,1,66,8,2021/6/16 20:49,8,1,9.0,0,8,2021/6/16 02:18,0,8,1,9.3,8,2021/6/16 14:40,8,ìÏìÏìå,8,1,âJéûÅXì‹ÅAóãÇî∫Ç§,8,1,ì‹àÍéûâJ,8,1
2021/6/17,4.8,0,8,1,0,1,8,,,,1,2.7,8,1,20.0,8,1,77,8,1,1006.1,8,1,1003.4,8,1,8.3,8,1,21.8,8,1,16.11,8,1,3.5,0,8,1,0,1,8,1,26.7,8,2021/6/17 14:53,8,1,18.9,8,2021/6/18 0:00,8,1,ñkñkêº,8,1,5.7,8,2021/6/17 16:34,8,ñkìå,8,1,1004.5,0,8,2021/6/17 15:02,0,8,1,51,8,2021/6/17 15:32,8,1,3.0,0,8,2021/6/17 10:45,0,8,1,10.7,8,2021/6/17 10:30,8,ñkñkìå,8,1,ì‹éûÅXê∞àÍéûâJ,8,1,ì‹éûÅXê∞,8,1
2021/6/18,7.9,0,8,1,0,1,8,,,,1,3.0,8,1,19.2,8,1,69,8,1,1005.0,8,1,1002.2,8,1,10.0,8,1,22.8,8,1,23.15,8,1,0.0,0,8,1,0,1,8,1,27.4,8,2021/6/18 12:37,8,1,18.5,8,2021/6/18 02:23,8,1,ìÏìÏìå,8,1,5.5,8,2021/6/18 18:34,8,ìÏìÏìå,8,1,1003.2,0,8,2021/6/18 16:05,0,8,1,51,8,2021/6/18 13:01,8,1,0.0,0,8,2021/6/19 0:00,0,8,1,9.5,8,2021/6/18 18:17,8,ìÏìÏìå,8,1,îñì‹àÍéûê∞,8,1,âJéûÅXì‹,8,1
2021/6/19,0.0,0,8,1,0,1,8,,,,1,2.9,8,1,22.7,8,1,95,8,1,1002.6,8,1,999.8,8,1,10.0,8,1,20.3,8,1,4.89,8,1,12.0,0,8,1,0,1,8,1,23.1,8,2021/6/19 00:20,8,1,19.2,8,2021/6/19 06:50,8,1,ìÏ,8,1,5.4,8,2021/6/19 16:53,8,ìÏìÏêº,8,1,1000.4,0,8,2021/6/20 0:00,0,8,1,75,8,2021/6/19 00:22,8,1,0.5,0,8,2021/6/19 23:33,0,8,1,9.6,8,2021/6/19 16:45,8,ìÏìÏêº,8,1,âJàÍéûì‹,8,1,âJ,8,1
2021/6/20,1.0,0,8,1,0,1,8,,,,1,2.4,8,1,23.2,8,1,85,8,1,999.2,8,1,996.4,8,1,10.0,8,1,22.8,8,1,12.54,8,1,14.5,0,8,1,0,1,8,1,28.6,8,2021/6/20 14:37,8,1,19.5,8,2021/6/20 05:00,8,1,ñkñkêº,8,1,4.6,8,2021/6/20 18:58,8,ìÏêº,8,1,997.3,0,8,2021/6/20 15:02,0,8,1,50,8,2021/6/21 0:00,8,1,2.0,0,8,2021/6/20 04:28,0,8,1,8.6,8,2021/6/20 06:56,8,ñkñkêº,8,1,ì‹àÍéûâJ,8,1,ì‹,8,1
2021/6/21,5.3,0,8,1,0,1,8,,,,1,2.6,8,1,20.6,8,1,74,8,1,1005.2,8,1,1002.4,8,1,7.3,8,1,22.9,8,1,20.47,8,1,0,1,8,1,0,1,8,1,27.9,8,2021/6/21 14:28,8,1,19.6,8,2021/6/21 03:42,8,1,ìÏìÏìå,8,1,6.0,8,2021/6/21 15:27,8,ìÏìå,8,1,1002.3,0,8,2021/6/21 00:20,0,8,1,48,8,2021/6/21 00:23,8,1,0,1,8,2021/6/22 0:00,1,8,1,9.5,8,2021/6/21 15:24,8,ìÏìÏìå,8,1,ì‹å„ê∞,8,1,ê∞àÍéûì‹,8,1
2021/6/22,3.2,0,8,1,0,1,8,,,,1,2.9,8,1,21.4,8,1,76,8,1,1008.6,8,1,1005.8,8,1,8.5,8,1,23.1,8,1,18.20,8,1,0,1,8,1,0,1,8,1,28.6,8,2021/6/22 12:00,8,1,19.1,8,2021/6/22 03:45,8,1,ìÏìÏìå,8,1,5.9,8,2021/6/22 16:10,8,ìÏìå,8,1,1006.7,0,8,2021/6/22 01:19,0,8,1,55,8,2021/6/22 12:01,8,1,0,1,8,2021/6/23 0:00,1,8,1,8.9,8,2021/6/22 16:05,8,ìÏìå,8,1,ì‹,8,1,ì‹,8,1
2021/6/23,0.1,0,8,1,0,1,8,,,,1,2.2,8,1,21.5,8,1,82,8,1,1010.6,8,1,1007.8,8,1,10.0,8,1,22.0,8,1,7.45,8,1,1.5,0,8,1,0,1,8,1,25.6,8,2021/6/23 10:58,8,1,20.6,8,2021/6/23 12:42,8,1,ìåñkìå,8,1,4.9,8,2021/6/23 12:04,8,ìåìÏìå,8,1,1009.4,0,8,2021/6/23 16:51,0,8,1,60,8,2021/6/23 11:26,8,1,1.0,0,8,2021/6/23 12:21,0,8,1,7.9,8,2021/6/23 16:59,8,ìå,8,1,ì‹éûÅXâJ,8,1,ì‹àÍéûê∞,8,1
2021/6/24,3.3,0,8,1,0,1,8,,,,1,2.8,8,1,21.5,8,1,78,8,1,1012.6,8,1,1009.8,8,1,8.8,8,1,22.8,8,1,15.75,8,1,0.0,0,8,1,0,1,8,1,27.2,8,2021/6/24 12:23,8,1,19.1,8,2021/6/24 04:35,8,1,ìÏìÏìå,8,1,6.0,8,2021/6/24 17:24,8,ìÏìÏìå,8,1,1011.0,0,8,2021/6/24 16:45,0,8,1,57,8,2021/6/24 12:26,8,1,0.0,0,8,2021/6/24 17:11,0,8,1,10.4,8,2021/6/24 17:18,8,ìÏìÏìå,8,1,ì‹å„àÍéûê∞,8,1,ì‹,8,1
2021/6/25,3.9,0,8,1,0,1,8,,,,1,2.7,8,1,22.5,8,1,79,8,1,1013.4,8,1,1010.6,8,1,8.8,8,1,23.3,8,1,15.28,8,1,19.0,0,8,1,0,1,8,1,27.5,8,2021/6/25 16:00,8,1,20.7,8,2021/6/25 04:30,8,1,ìÏìÏìå,8,1,5.6,8,2021/6/25 19:49,8,ìÏìå,8,1,1012.1,0,8,2021/6/25 17:55,0,8,1,57,8,2021/6/25 16:02,8,1,7.0,0,8,2021/6/25 10:36,0,8,1,9.8,8,2021/6/25 15:16,8,ìÏ,8,1,ì‹éûÅXâJàÍéûê∞,8,1,ì‹,8,1
2021/6/26,4.0,0,8,1,0,1,8,,,,1,2.0,8,1,22.1,8,1,74,8,1,1013.4,8,1,1010.6,8,1,10.0,8,1,24.2,8,1,16.06,8,1,0.0,0,8,1,0,1,8,1,28.4,8,2021/6/26 11:03,8,1,20.5,8,2021/6/26 04:58,8,1,ìÏìå,8,1,5.9,8,2021/6/26 16:02,8,ìÏìÏìå,8,1,1012.4,0,8,2021/6/26 18:29,0,8,1,53,8,2021/6/26 14:07,8,1,0.0,0,8,2021/6/26 04:53,0,8,1,8.5,8,2021/6/26 15:58,8,ìÏìå,8,1,îñì‹,8,1,ì‹,8,1
2021/6/27,0.8,0,8,1,0,1,8,,,,1,2.1,8,1,22.9,8,1,78,8,1,1009.8,8,1,1007.0,8,1,10.0,8,1,23.7,8,1,9.81,8,1,0.0,0,8,1,0,1,8,1,26.7,8,2021/6/27 10:48,8,1,21.6,8,2021/6/27 03:59,8,1,ìåñkìå,8,1,4.2,8,2021/6/27 12:23,8,ìÏìå,8,1,1006.5,0,8,2021/6/28 0:00,0,8,1,62,8,2021/6/27 10:51,8,1,0.0,0,8,2021/6/27 21:12,0,8,1,7.1,8,2021/6/27 15:22,8,ìÏìå,8,1,ì‹,8,1,ì‹å„ê∞,8,1
2021/6/28,7.8,0,8,1,0,1,8,,,,1,2.5,8,1,21.8,8,1,73,8,1,1006.2,8,1,1003.4,8,1,7.5,8,1,24.4,8,1,20.74,8,1,0.0,0,8,1,0,1,8,1,29.6,8,2021/6/28 14:25,8,1,20.1,8,2021/6/28 03:41,8,1,ìåñkìå,8,1,5.0,8,2021/6/28 14:09,8,ìåìÏìå,8,1,1005.0,0,8,2021/6/28 16:46,0,8,1,48,8,2021/6/28 14:52,8,1,0.0,0,8,2021/6/29 0:00,0,8,1,9.2,8,2021/6/28 19:10,8,ñkìå,8,1,ê∞å„îñì‹,8,1,âJàÍéûì‹,8,1
2021/6/29,1.5,0,8,1,0,1,8,,,,1,2.9,8,1,23.2,8,1,90,8,1,1004.0,8,1,1001.2,8,1,9.5,8,1,21.9,8,1,11.96,8,1,53.0,0,8,1,0,1,8,1,28.4,8,2021/6/29 14:53,8,1,18.8,8,2021/6/30 0:00,8,1,ñkñkêº,8,1,5.4,8,2021/6/29 07:36,8,ñkêº,8,1,1000.6,0,8,2021/6/29 10:45,0,8,1,61,8,2021/6/29 15:37,8,1,6.0,0,8,2021/6/29 20:50,0,8,1,10.5,8,2021/6/29 07:29,8,êºñkêº,8,1,ì‹éûÅXâJ,8,1,ëÂâJå„éûÅXì‹,8,1
2021/6/30,0.0,0,8,1,0,1,8,,,,1,1.9,8,1,22.0,8,1,91,8,1,1013.1,8,1,1010.3,8,1,10.0,8,1,20.6,8,1,4.63,8,1,3.0,0,8,1,0,1,8,1,23.1,8,2021/6/30 13:35,8,1,18.4,8,2021/6/30 03:58,8,1,ìåñkìå,8,1,3.5,8,2021/6/30 16:06,8,ìåìÏìå,8,1,1009.0,0,8,2021/6/30 00:32,0,8,1,75,8,2021/6/30 12:24,8,1,2.5,0,8,2021/6/30 00:07,0,8,1,7.0,8,2021/6/30 02:08,8,ñkìå,8,1,ì‹éûÅXâJ,8,1,âJéûÅXì‹,8,1
2021/7/1,0.0,0,8,1,0,1,8,,,,1,1.8,8,1,24.1,8,1,98,8,1,1013.4,8,1,1010.6,8,1,10.0,8,1,20.9,8,1,3.69,8,1,64.5,0,8,1,0,1,8,1,22.9,8,2021/7/1 16:11,8,1,20.1,8,2021/7/1 23:09,8,1,ñkêº,8,1,5.8,8,2021/7/1 10:47,8,ìåìÏìå,8,1,1010.8,0,8,2021/7/1 16:25,0,8,1,82,8,2021/7/1 16:11,8,1,3.0,0,8,2021/7/1 09:07,0,8,1,10.9,8,2021/7/1 10:51,8,ìåìÏìå,8,1,ëÂâJéûÅXì‹,8,1,âJ,8,1
2021/7/2,0.0,0,8,1,0,1,8,,,,1,1.4,8,1,25.2,8,1,100,8,1,1011.5,8,1,1008.7,8,1,10.0,8,1,21.2,8,1,2.19,8,1,68.0,0,8,1,0,1,8,1,22.2,8,2021/7/2 14:12,8,1,20.3,8,2021/7/2 03:14,8,1,ñkêº,8,1,3.4,8,2021/7/2 09:20,8,ñkìå,8,1,1009.4,0,8,2021/7/2 23:10,0,8,1,100,8,2021/7/3 0:00,8,1,3.5,0,8,2021/7/2 10:11,0,8,1,5.4,8,2021/7/2 09:32,8,ìåñkìå,8,1,ëÂâJ,8,1,ëÂâJ,8,1
2021/7/3,0.3,0,8,1,0,1,8,,,,1,2.1,8,1,24.6,8,1,92,8,1,1010.7,8,1,1007.9,8,1,10.0,8,1,22.2,8,1,10.18,8,1,53.5,0,8,1,0,1,8,1,25.8,8,2021/7/3 15:50,8,1,20.5,8,2021/7/3 23:59,8,1,ìåñkìå,8,1,4.3,8,2021/7/3 19:42,8,ìåñkìå,8,1,1009.1,0,8,2021/7/3 02:42,0,8,1,78,8,2021/7/3 15:54,8,1,4.5,0,8,2021/7/3 04:35,0,8,1,7.9,8,2021/7/3 19:34,8,ìåñkìå,8,1,âJå„ì‹,8,1,ì‹å„âJ,8,1
2021/7/4,0.0,0,8,1,0,1,8,,,,1,1.5,8,1,23.2,8,1,98,8,1,1014.9,8,1,1012.1,8,1,10.0,8,1,20.1,8,1,3.38,8,1,17.5,0,8,1,0,1,8,1,21.1,8,2021/7/4 00:29,8,1,19.3,8,2021/7/4 06:32,8,1,ñkìå,8,1,3.3,8,2021/7/4 06:18,8,ñkìå,8,1,1013.5,0,8,2021/7/4 00:52,0,8,1,89,8,2021/7/4 01:58,8,1,2.0,0,8,2021/7/4 06:36,0,8,1,5.5,8,2021/7/4 06:17,8,ñkìå,8,1,âJ,8,1,âJå„éûÅXì‹àÍéûñ∂âJÅAñ∂Çî∫Ç§,8,1
2021/7/5,0.6,0,8,1,0,1,8,,,,1,1.3,8,1,25.6,8,1,96,8,1,1010.3,8,1,1007.5,8,1,10.0,8,1,22.1,8,1,9.48,8,1,2.5,0,8,1,0,1,8,1,25.1,8,2021/7/5 16:17,8,1,19.9,8,2021/7/5 03:48,8,1,ñk,8,1,3.9,8,2021/7/5 13:14,8,ñkêº,8,1,1008.6,0,8,2021/7/5 19:39,0,8,1,79,8,2021/7/5 11:54,8,1,0.5,0,8,2021/7/5 12:30,0,8,1,5.3,8,2021/7/5 13:06,8,ñkêº,8,1,ì‹éûÅXâJ,8,1,ì‹,8,1
2021/7/6,0.2,0,8,1,0,1,8,,,,1,1.6,8,1,28.3,8,1,91,8,1,1009.5,8,1,1006.7,8,1,10.0,8,1,24.7,8,1,9.28,8,1,0.5,0,8,1,0,1,8,1,29.6,8,2021/7/6 11:11,8,1,22.0,8,2021/7/6 04:30,8,1,ìÏìÏìå,8,1,3.0,8,2021/7/6 14:44,8,ìÏìÏìå,8,1,1008.5,0,8,2021/7/6 16:58,0,8,1,67,8,2021/7/6 11:13,8,1,0.5,0,8,2021/7/6 21:10,0,8,1,4.0,8,2021/7/6 23:46,8,ìÏ,8,1,ì‹éûÅXâJ,8,1,âJéûÅXì‹,8,1
2021/7/7,1.9,0,8,1,0,1,8,,,,1,2.0,8,1,27.9,8,1,85,8,1,1007.0,8,1,1004.2,8,1,9.8,8,1,25.8,8,1,13.66,8,1,0.5,0,8,1,0,1,8,1,30.0,8,2021/7/7 13:56,8,1,22.9,8,2021/7/7 01:28,8,1,ìå,8,1,4.1,8,2021/7/7 16:13,8,ìåñkìå,8,1,1005.5,0,8,2021/7/7 16:16,0,8,1,68,8,2021/7/7 14:06,8,1,0.5,0,8,2021/7/7 09:03,0,8,1,7.8,8,2021/7/7 15:33,8,ìåìÏìå,8,1,ì‹àÍéûâJ,8,1,ì‹,8,1
2021/7/8,0.0,0,8,1,0,1,8,,,,1,2.2,8,1,27.1,8,1,93,8,1,1008.4,8,1,1005.6,8,1,10.0,8,1,23.7,8,1,3.76,8,1,7.5,0,8,1,0,1,8,1,24.8,8,2021/7/8 00:48,8,1,22.3,8,2021/7/9 0:00,8,1,ìå,8,1,3.8,8,2021/7/8 10:58,8,ìå,8,1,1007.4,0,8,2021/7/8 19:26,0,8,1,80,8,2021/7/8 00:48,8,1,1.0,0,8,2021/7/8 20:16,0,8,1,6.9,8,2021/7/8 10:50,8,ìå,8,1,âJ,8,1,âJ,8,1
2021/7/9,0.0,0,8,1,0,1,8,,,,1,1.4,8,1,28.9,8,1,100,8,1,1008.0,8,1,1005.2,8,1,10.0,8,1,23.5,8,1,3.35,8,1,9.0,0,8,1,0,1,8,1,24.9,8,2021/7/9 16:16,8,1,22.2,8,2021/7/9 03:56,8,1,ñkñkìå,8,1,3.0,8,2021/7/9 23:29,8,êºñkêº,8,1,1007.0,0,8,2021/7/9 16:41,0,8,1,97,8,2021/7/9 15:47,8,1,1.0,0,8,2021/7/9 09:56,0,8,1,4.7,8,2021/7/9 07:17,8,ìåñkìå,8,1,âJéûÅXì‹,8,1,ì‹éûÅXâJ,8,1
2021/7/10,9.0,0,8,1,0,1,8,,,,1,2.5,8,1,30.1,8,1,86,8,1,1008.3,8,1,1005.6,8,1,8.5,8,1,27.0,8,1,24.28,8,1,4.5,0,8,1,0,1,8,1,33.4,8,2021/7/10 13:56,8,1,22.7,8,2021/7/10 23:23,8,1,ìÏìå,8,1,5.7,8,2021/7/10 21:06,8,ñkñkìå,8,1,1006.8,0,8,2021/7/10 15:43,0,8,1,61,8,2021/7/10 14:15,8,1,4.0,0,8,2021/7/10 21:04,0,8,1,11.0,8,2021/7/10 20:08,8,ñkìå,8,1,ê∞éûÅXì‹,8,1,ì‹àÍéûâJÅAóãÇî∫Ç§,8,1
2021/7/11,3.1,0,8,1,0,1,8,,,,1,1.7,8,1,28.1,8,1,91,8,1,1011.3,8,1,1008.5,8,1,6.3,8,1,24.7,8,1,16.23,8,1,17.5,0,8,1,0,1,8,1,31.8,8,2021/7/11 13:03,8,1,21.2,8,2021/7/12 0:00,8,1,ñkñkìå,8,1,9.0,8,2021/7/11 16:21,8,ñkêº,8,1,1007.8,0,8,2021/7/11 15:48,0,8,1,65,8,2021/7/11 13:06,8,1,10.0,0,8,2021/7/11 16:27,0,8,1,17.2,8,2021/7/11 16:20,8,ñkêº,8,1,ì‹å„ê∞àÍéûâJÅAóãÅEÇ–ÇÂÇ§Çî∫Ç§,8,1,ê∞éûÅXì‹àÍéûâJ,8,1
2021/7/12,7.9,0,8,1,0,1,8,,,,1,2.0,8,1,26.9,8,1,82,8,1,1011.4,8,1,1008.6,8,1,8.0,8,1,25.8,8,1,21.72,8,1,0.0,0,8,1,0,1,8,1,31.6,8,2021/7/12 13:41,8,1,21.0,8,2021/7/12 00:28,8,1,ìÏìÏìå,8,1,4.9,8,2021/7/12 14:29,8,ìÏìå,8,1,1009.5,0,8,2021/7/12 14:24,0,8,1,61,8,2021/7/12 14:01,8,1,0.0,0,8,2021/7/12 20:27,0,8,1,7.8,8,2021/7/12 15:10,8,ìÏìÏìå,8,1,îñì‹,8,1,ì‹éûÅXâJ,8,1
2021/7/13,1.6,0,8,1,0,1,8,,,,1,2.0,8,1,26.5,8,1,81,8,1,1012.8,8,1,1010.0,8,1,10.0,8,1,25.5,8,1,12.54,8,1,0.0,0,8,1,0,1,8,1,29.0,8,2021/7/13 10:49,8,1,23.4,8,2021/7/13 04:15,8,1,ñkìå,8,1,4.7,8,2021/7/13 12:38,8,ìåñkìå,8,1,1011.5,0,8,2021/7/13 13:17,0,8,1,65,8,2021/7/13 10:51,8,1,0.0,0,8,2021/7/13 17:39,0,8,1,9.1,8,2021/7/13 12:01,8,ìåñkìå,8,1,ì‹ÅAóãÇî∫Ç§,8,1,ì‹,8,1
2021/7/14,0.9,0,8,1,0,1,8,,,,1,2.4,8,1,26.3,8,1,82,8,1,1016.1,8,1,1013.3,8,1,10.0,8,1,25.3,8,1,9.87,8,1,0.0,0,8,1,0,1,8,1,28.8,8,2021/7/14 13:53,8,1,22.8,8,2021/7/14 01:57,8,1,ìÏìå,8,1,6.6,8,2021/7/14 16:52,8,ìÏìå,8,1,1014.8,0,8,2021/7/14 01:05,0,8,1,65,8,2021/7/14 14:07,8,1,0.0,0,8,2021/7/14 22:01,0,8,1,10.7,8,2021/7/14 17:14,8,ìÏìå,8,1,ì‹,8,1,ì‹ÅAóãÇî∫Ç§,8,1
2021/7/15,5.0,0,8,1,0,1,8,,,,1,2.5,8,1,27.3,8,1,80,8,1,1019.1,8,1,1016.4,8,1,9.0,8,1,26.4,8,1,16.84,8,1,0.0,0,8,1,0,1,8,1,31.1,8,2021/7/15 12:00,8,1,23.0,8,2021/7/15 05:09,8,1,ñkìå,8,1,5.0,8,2021/7/15 16:26,8,ìÏìå,8,1,1017.5,0,8,2021/7/15 01:27,0,8,1,60,8,2021/7/15 12:24,8,1,0.0,0,8,2021/7/15 07:09,0,8,1,7.7,8,2021/7/15 15:55,8,ìÏìå,8,1,ì‹å„ê∞,8,1,ì‹àÍéûê∞,8,1
2021/7/16,8.0,0,8,1,0,1,8,,,,1,2.7,8,1,28.3,8,1,77,8,1,1019.7,8,1,1017.0,8,1,6.3,8,1,27.7,8,1,22.28,8,1,0,1,8,1,0,1,8,1,33.2,8,2021/7/16 12:02,8,1,24.1,8,2021/7/16 03:55,8,1,ìÏìå,8,1,5.8,8,2021/7/16 16:40,8,ìÏìå,8,1,1018.1,0,8,2021/7/16 16:38,0,8,1,53,8,2021/7/16 13:23,8,1,0,1,8,2021/7/17 0:00,1,8,1,9.3,8,2021/7/16 15:29,8,ìÏìå,8,1,ì‹å„ê∞,8,1,ê∞àÍéûì‹,8,1
2021/7/17,9.6,0,8,1,0,1,8,,,,1,2.8,8,1,26.3,8,1,74,8,1,1017.4,8,1,1014.7,8,1,4.3,8,1,27.4,8,1,23.75,8,1,0,1,8,1,0,1,8,1,32.6,8,2021/7/17 14:39,8,1,23.5,8,2021/7/17 05:06,8,1,ìÏ,8,1,5.5,8,2021/7/17 11:58,8,ìÏìÏìå,8,1,1015.4,0,8,2021/7/17 17:14,0,8,1,48,8,2021/7/17 12:34,8,1,0,1,8,2021/7/18 0:00,1,8,1,8.9,8,2021/7/17 14:53,8,ìÏìå,8,1,ê∞,8,1,ê∞,8,1
2021/7/18,12.9,0,8,1,0,1,8,,,,1,3.7,8,1,28.7,8,1,76,8,1,1015.5,8,1,1012.8,8,1,2.8,8,1,28.1,8,1,28.09,8,1,0,1,8,1,0,1,8,1,33.2,8,2021/7/18 13:46,8,1,23.7,8,2021/7/18 03:11,8,1,ìÏ,8,1,7.0,8,2021/7/18 13:31,8,ìÏìå,8,1,1013.9,0,8,2021/7/18 16:25,0,8,1,59,8,2021/7/18 10:11,8,1,0,1,8,2021/7/19 0:00,1,8,1,10.6,8,2021/7/18 13:27,8,ìÏìå,8,1,ê∞,8,1,ê∞,8,1
2021/7/19,11.0,0,8,1,0,1,8,,,,1,2.7,8,1,30.0,8,1,75,8,1,1015.2,8,1,1012.4,8,1,3.3,8,1,29.2,8,1,25.95,8,1,0,1,8,1,0,1,8,1,34.7,8,2021/7/19 14:09,8,1,25.1,8,2021/7/19 04:56,8,1,ìÏ,8,1,5.2,8,2021/7/19 15:36,8,ìÏìÏìå,8,1,1013.6,0,8,2021/7/19 15:44,0,8,1,53,8,2021/7/19 14:23,8,1,0,1,8,2021/7/20 0:00,1,8,1,8.1,8,2021/7/19 19:12,8,ìÏ,8,1,ê∞,8,1,ê∞å„ì‹,8,1
2021/7/20,9.8,0,8,1,0,1,8,,,,1,2.9,8,1,28.2,8,1,72,8,1,1015.2,8,1,1012.5,8,1,9.0,8,1,28.8,8,1,24.34,8,1,0,1,8,1,0,1,8,1,34.0,8,2021/7/20 12:34,8,1,25.6,8,2021/7/20 02:46,8,1,ìÏ,8,1,5.3,8,2021/7/20 15:00,8,ìÏ,8,1,1013.3,0,8,2021/7/20 17:27,0,8,1,51,8,2021/7/20 14:44,8,1,0,1,8,2021/7/21 0:00,1,8,1,8.0,8,2021/7/20 14:54,8,ìÏ,8,1,ê∞å„îñì‹,8,1,îñì‹å„ê∞,8,1
2021/7/21,10.6,0,8,1,0,1,8,,,,1,2.8,8,1,26.6,8,1,70,8,1,1014.3,8,1,1011.6,8,1,4.3,8,1,28.4,8,1,26.30,8,1,0,1,8,1,0,1,8,1,33.6,8,2021/7/21 15:14,8,1,24.3,8,2021/7/21 03:41,8,1,ìÏ,8,1,5.4,8,2021/7/21 12:14,8,ìÏìå,8,1,1012.4,0,8,2021/7/21 17:25,0,8,1,43,8,2021/7/21 15:10,8,1,0,1,8,2021/7/22 0:00,1,8,1,7.8,8,2021/7/21 16:33,8,ìÏ,8,1,ê∞,8,1,ê∞,8,1
2021/7/22,11.3,0,8,1,0,1,8,,,,1,2.9,8,1,26.1,8,1,69,8,1,1012.7,8,1,1010.0,8,1,2.3,8,1,28.4,8,1,25.67,8,1,0,1,8,1,0,1,8,1,34.2,8,2021/7/22 13:52,8,1,24.1,8,2021/7/22 04:25,8,1,ìÏ,8,1,6.3,8,2021/7/22 17:34,8,ìÏ,8,1,1011.0,0,8,2021/7/22 17:08,0,8,1,33,8,2021/7/22 13:12,8,1,0,1,8,2021/7/23 0:00,1,8,1,10.4,8,2021/7/22 17:26,8,ìÏ,8,1,ê∞,8,1,ê∞,8,1
2021/7/23,8.7,0,8,1,0,1,8,,,,1,2.9,8,1,27.0,8,1,71,8,1,1011.2,8,1,1008.5,8,1,6.0,8,1,28.4,8,1,22.02,8,1,0.0,0,8,1,0,1,8,1,34.0,8,2021/7/23 14:33,8,1,24.6,8,2021/7/23 05:18,8,1,ìÏìÏìå,8,1,6.5,8,2021/7/23 18:25,8,ìÏ,8,1,1009.6,0,8,2021/7/23 17:40,0,8,1,45,8,2021/7/23 15:25,8,1,0.0,0,8,2021/7/23 21:43,0,8,1,10.1,8,2021/7/23 16:29,8,ìÏìå,8,1,ê∞,8,1,ê∞àÍéûì‹,8,1
2021/7/24,7.3,0,8,1,0,1,8,,,,1,2.9,8,1,27.7,8,1,72,8,1,1011.2,8,1,1008.4,8,1,4.8,8,1,28.5,8,1,22.05,8,1,0.0,0,8,1,0,1,8,1,34.4,8,2021/7/24 13:04,8,1,25.3,8,2021/7/25 0:00,8,1,ìÏìå,8,1,6.2,8,2021/7/24 17:47,8,ìÏìå,8,1,1009.5,0,8,2021/7/24 15:58,0,8,1,46,8,2021/7/24 13:06,8,1,0.0,0,8,2021/7/24 09:15,0,8,1,10.9,8,2021/7/24 15:58,8,ìÏìÏìå,8,1,ê∞,8,1,ê∞,8,1
