年月日,日照時間(時間),日照時間(時間).1 / 現象なし情報,最深積雪(cm),最深積雪(cm).1 / 現象なし情報,平均風速(m/s),平均蒸気圧(hPa),平均湿度(％),平均海面気圧(hPa),平均現地気圧(hPa),平均雲量(10分比),平均気温(℃),合計全天日射量(MJ/㎡),降水量の合計(mm),降水量の合計(mm).1 / 現象なし情報,降雪量合計(cm),降雪量合計(cm).1 / 現象なし情報,最高気温(℃),最低気温(℃),最多風向(16方位),最大風速(m/s),最大風速(m/s).4 / 風向,最低海面気圧(hPa),最低海面気圧(hPa).1 / 現象なし情報,最小相対湿度(％),10分間降水量の最大(mm),10分間降水量の最大(mm).1 / 現象なし情報,最大瞬間風速(m/s),最大瞬間風速(m/s).4 / 風向,天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時)
2018/6/5,6.0,0,0.0,1,2.3,18.9,69.0,1014.6,1011.8,7.5,23.2,18.92,0.0,0,0.0,1,28.3,18.2,南,4.8,南西,1012.7,0,36.0,0.0,0,7.6,南西,曇一時晴,曇時々雨
2018/6/6,0.0,0,0.0,1,1.7,21.8,92.0,1013.1,1010.3,10.0,20.3,6.08,12.5,0,0.0,1,22.8,18.3,南西,3.7,南南西,1011.6,0,67.0,0.5,0,5.0,北北西,雨,雨後時々曇
2018/6/7,8.5,0,0.0,1,2.6,21.4,81.0,1013.1,1010.3,7.8,22.2,22.77,1.5,0,0.0,1,27.3,18.2,南,6.2,南,1011.5,0,52.0,0.5,0,9.1,南,曇後晴,晴時々薄曇
2018/6/8,7.3,0,0.0,1,4.0,22.9,79.0,1007.9,1005.1,7.3,23.7,21.33,1.0,0,0.0,1,27.5,19.3,南,7.8,南南西,1003.4,0,62.0,0.5,0,13.0,南南西,曇時々晴,曇時々雨、雷を伴う
2018/6/9,8.4,0,0.0,1,2.7,23.8,74.0,1003.9,1001.2,8.8,25.7,23.16,0.0,0,0.0,1,32.0,21.2,南東,6.2,南東,1002.1,0,36.0,0.0,0,11.5,南南東,薄曇一時晴,曇後一時雨
2018/6/10,0.0,0,0.0,1,3.0,21.2,91.0,1009.6,1006.8,10.0,20.0,2.09,31.0,0,0.0,1,22.0,18.6,北東,6.5,東北東,1006.9,0,76.0,3.5,0,11.0,東北東,雨一時曇,大雨
2018/6/11,0.0,0,0.0,1,2.9,21.6,99.0,997.5,994.7,10.0,18.9,3.12,50.0,0,0.0,1,19.9,18.1,北北西,4.7,北西,991.7,0,86.0,1.5,0,10.4,北北西,雨,曇一時雨
2018/6/12,1.1,0,0.0,1,2.2,21.8,91.0,995.8,993.0,10.0,20.5,11.93,0.0,0,0.0,1,26.4,17.8,北北東,4.7,北東,993.8,0,71.0,0.0,0,8.2,北北東,曇,曇
2018/6/13,5.0,0,0.0,1,2.7,19.5,77.0,1003.0,1000.2,8.0,21.5,21.2,0.0,1,0.0,1,27.0,18.3,北東,5.2,南南東,998.4,0,51.0,0.0,1,7.7,南南西,曇一時晴,晴時々曇
2018/6/14,1.3,0,0.0,1,3.4,17.6,72.0,1010.0,1007.2,10.0,20.6,15.02,0.0,0,0.0,1,25.2,18.6,東南東,7.0,南東,1007.6,0,54.0,0.0,0,10.1,南東,曇,曇
2018/6/15,0.0,0,0.0,1,3.2,18.6,93.0,1009.5,1006.7,10.0,17.6,2.81,9.5,0,0.0,1,20.0,15.4,北北東,5.6,北北東,1007.5,0,83.0,3.0,0,11.5,北北東,雨一時曇,雨一時曇
2018/6/16,0.1,0,0.0,1,2.8,15.4,86.0,1013.3,1010.4,10.0,15.9,6.84,3.0,0,0.0,1,18.4,14.2,北北東,5.1,北北東,1010.2,0,72.0,1.0,0,12.2,北北東,曇一時雨,曇
2018/6/17,0.4,0,0.0,1,2.3,16.6,77.0,1016.1,1013.2,10.0,18.7,13.97,0.0,0,0.0,1,22.5,15.1,南,4.7,南東,1014.9,0,58.0,0.0,0,7.5,南南東,曇,曇
2018/6/18,0.0,0,0.0,1,1.9,20.8,93.0,1012.3,1009.5,10.0,19.4,4.16,2.0,0,0.0,1,21.2,17.7,北西,3.8,西北西,1009.8,0,79.0,0.5,0,5.8,北北西,曇時々雨,曇時々雨
2018/6/19,7.7,0,0.0,1,3.0,20.9,77.0,1009.2,1006.4,9.8,22.7,23.38,0.0,0,0.0,1,28.8,18.2,北北西,5.8,南南東,1008.0,0,49.0,0.0,0,9.6,南東,曇時々晴,曇後雨
2018/6/20,0.0,0,0.0,1,2.7,24.1,98.0,1004.3,1001.5,10.0,20.8,3.72,24.5,0,0.0,1,21.7,19.4,南東,5.8,南東,1001.0,0,84.0,2.0,0,10.6,南南東,雨,雨時々曇
2018/6/21,0.0,0,0.0,1,2.0,23.9,95.0,1002.2,999.4,9.5,21.2,8.08,2.0,0,0.0,1,24.4,19.0,南南東,4.4,南南東,999.3,0,79.0,0.5,0,7.8,南東,曇,晴一時曇
2018/6/22,10.8,0,0.0,1,2.7,22.4,79.0,1007.4,1004.6,7.3,23.1,22.93,0.0,1,0.0,1,28.1,19.4,南南東,6.4,南東,1004.7,0,57.0,0.0,1,9.7,南東,薄曇一時晴,薄曇時々晴
2018/6/23,0.0,0,0.0,1,1.7,23.0,95.0,1006.6,1003.8,10.0,20.6,4.81,16.0,0,0.0,1,23.0,17.9,北東,4.8,南,1003.6,0,81.0,2.5,0,6.8,南,曇後雨,曇時々雨
2018/6/24,4.1,0,0.0,1,2.1,23.0,91.0,1005.2,1002.5,10.0,21.3,13.81,2.5,0,0.0,1,27.0,18.4,南,3.8,南,1003.7,0,64.0,0.5,0,6.1,南,雨後薄曇一時晴,薄曇
2018/6/25,12.9,0,0.0,1,2.4,23.2,71.0,1011.1,1008.3,2.8,26.2,27.67,0.0,1,0.0,1,32.6,19.7,南南東,5.4,南東,1007.6,0,40.0,0.0,1,8.2,南東,快晴,晴後曇
2018/6/26,9.2,0,0.0,1,3.6,24.7,75.0,1013.8,1011.0,7.5,25.7,25.44,0.0,1,0.0,1,30.1,22.3,南東,8.1,南,1010.2,0,56.0,0.0,1,12.4,南南西,晴後薄曇,曇
2018/6/27,7.6,0,0.0,1,7.0,26.1,71.0,1005.8,1003.1,9.0,27.7,23.27,0.0,0,0.0,1,31.7,24.9,南南西,11.2,南南西,1003.6,0,57.0,0.0,0,20.0,南西,曇後晴,曇一時晴
2018/6/28,4.8,0,0.0,1,6.0,27.9,77.0,1005.9,1003.1,8.0,27.4,17.49,0.0,0,0.0,1,31.9,25.2,南南西,8.4,南,1003.9,0,60.0,0.0,0,16.1,南南西,曇一時雨,晴
2018/6/29,12.8,0,0.0,1,6.9,27.7,73.0,1011.0,1008.3,4.0,28.2,28.39,0.0,1,0.0,1,32.9,25.4,南,9.4,南,1007.8,0,55.0,0.0,1,16.9,南南西,晴,晴
2018/6/30,13.1,0,0.0,1,5.8,28.5,74.0,1016.8,1014.0,6.0,28.6,28.51,0.0,1,0.0,1,32.7,25.2,南,9.3,南,1014.4,0,57.0,0.0,1,15.5,南南東,晴後薄曇,晴時々薄曇
2018/7/1,13.1,0,0.0,1,5.1,28.5,75.0,1018.2,1015.4,1.5,28.1,28.19,0.0,1,0.0,1,32.0,25.4,南,8.1,南南西,1016.6,0,63.0,0.0,1,15.0,南南西,晴,快晴
2018/7/2,13.6,0,0.0,1,3.7,27.6,70.0,1014.0,1011.3,0.0,28.8,29.11,0.0,1,0.0,1,33.5,24.0,南,6.7,南,1010.9,0,54.0,0.0,1,10.9,南,快晴,晴
2018/7/3,11.4,0,0.0,1,5.0,26.5,69.0,1008.7,1006.0,7.8,28.4,26.29,0.0,1,0.0,1,32.7,25.6,南,8.2,南,1006.4,0,51.0,0.0,1,15.0,南,薄曇,薄曇後一時雨
2018/7/4,2.6,0,0.0,1,6.6,27.6,75.0,1004.3,1001.6,10.0,27.6,15.68,0.0,0,0.0,1,31.2,25.5,南,9.6,南南西,1001.9,0,64.0,0.0,0,18.3,南南西,曇一時雨,曇時々雨
2018/7/5,0.1,0,0.0,1,6.9,27.5,79.0,1004.6,1001.9,10.0,26.7,6.96,2.0,0,0.0,1,28.7,24.8,南,11.1,南南西,1002.0,0,70.0,0.5,0,19.8,南南西,雨後一時曇,雨時々曇
2018/7/6,0.0,0,0.0,1,3.1,25.8,99.0,1010.5,1007.7,10.0,21.7,2.93,28.5,0,0.0,1,25.0,19.1,東北東,6.4,南,1006.2,0,92.0,3.0,0,12.0,南南西,雨後時々曇,雨時々曇
2018/7/7,3.1,0,0.0,1,3.8,27.2,86.0,1012.6,1009.9,10.0,25.0,16.16,0.0,0,0.0,1,29.6,19.3,南,7.5,南,1011.9,0,69.0,0.0,0,13.2,南,曇,薄曇
2018/7/8,6.8,0,0.0,1,3.9,28.7,79.0,1015.7,1012.9,10.0,27.4,21.06,0.0,1,0.0,1,32.2,24.5,南,6.0,南南東,1013.4,0,58.0,0.0,1,10.1,南東,薄曇,晴時々薄曇
2018/7/9,5.1,0,0.0,1,3.2,30.8,86.0,1018.7,1015.9,7.8,27.3,18.22,3.5,0,0.0,1,31.6,24.2,南南東,6.5,南,1017.6,0,68.0,1.5,0,10.6,南,晴時々曇一時雨,晴時々曇
2018/7/10,10.5,0,0.0,1,3.7,30.0,78.0,1017.8,1015.0,6.0,28.5,27.49,0.0,1,0.0,1,32.8,25.4,南南東,7.5,南東,1015.6,0,58.0,0.0,1,11.7,南東,晴時々薄曇,曇時々晴
2018/7/11,5.5,0,0.0,1,2.1,29.8,75.0,1014.3,1011.6,10.0,29.0,18.38,0.0,0,0.0,1,34.2,25.2,南,5.0,南東,1012.5,0,59.0,0.0,0,9.9,北東,薄曇,曇時々雨
2018/7/12,3.9,0,0.0,1,2.6,29.0,83.0,1012.9,1010.2,10.0,26.6,14.83,3.5,0,0.0,1,30.0,23.1,北東,6.2,南東,1011.4,0,68.0,1.0,0,10.4,北東,曇一時雨後一時晴,曇
2018/7/13,8.7,0,0.0,1,2.7,29.8,75.0,1009.5,1006.8,8.5,29.1,22.77,0.0,1,0.0,1,33.8,25.5,南,5.6,南東,1007.8,0,56.0,0.0,1,8.5,南東,薄曇,晴時々薄曇
2018/7/14,8.9,0,0.0,1,2.8,29.4,70.0,1010.3,1007.6,7.0,30.1,22.12,0.0,1,0.0,1,35.4,26.2,南東,7.0,南東,1008.9,0,48.0,0.0,1,10.3,南東,晴時々薄曇,晴一時曇
2018/7/15,11.1,0,0.0,1,3.2,32.1,78.0,1011.7,1009.0,3.0,29.7,26.36,0.0,1,0.0,1,34.5,26.3,南南東,6.7,南東,1010.0,0,55.0,0.0,1,10.1,南南東,晴,晴後薄曇
2018/7/16,11.1,0,0.0,1,3.0,32.6,78.0,1011.4,1008.7,9.8,29.9,24.03,0.0,1,0.0,1,34.4,26.3,南南東,6.8,南,1009.7,0,63.0,0.0,1,10.7,南,薄曇,薄曇
2018/7/17,10.2,0,0.0,1,3.4,32.7,78.0,1010.7,1008.0,10.0,29.9,24.6,0.0,1,0.0,1,34.8,26.9,南南東,6.6,南東,1009.2,0,64.0,0.0,1,9.8,南南東,薄曇後一時晴,薄曇時々晴
2018/7/18,11.2,0,0.0,1,3.0,32.6,75.0,1009.9,1007.2,5.3,30.5,24.65,0.0,1,0.0,1,35.3,26.7,南南東,5.2,南南東,1008.3,0,58.0,0.0,1,8.6,南東,晴,晴
2018/7/19,11.2,0,0.0,1,3.6,32.4,78.0,1010.3,1007.6,7.3,29.9,26.92,0.0,1,0.0,1,34.8,26.6,南南東,6.3,南東,1009.1,0,58.0,0.0,1,10.4,南東,晴後薄曇,晴一時曇
2018/7/20,12.5,0,0.0,1,4.4,31.5,75.0,1011.0,1008.3,3.5,29.9,26.63,0.0,1,0.0,1,34.2,27.0,南,7.3,南南東,1010.1,0,58.0,0.0,1,11.6,南南東,晴,快晴
2018/7/21,12.6,0,0.0,1,3.2,31.2,72.0,1010.4,1007.7,6.5,30.5,25.65,0.0,1,0.0,1,34.9,26.9,南,6.7,南東,1009.1,0,59.0,0.0,1,9.9,南南東,晴後薄曇,薄曇後晴
2018/7/22,9.9,0,0.0,1,2.4,32.6,73.0,1008.2,1005.5,8.3,31.0,21.38,0.0,1,0.0,1,35.6,26.6,南南東,5.2,南東,1006.4,0,57.0,0.0,1,7.7,南南東,薄曇時々晴,薄曇
2018/7/23,10.0,0,0.0,1,2.9,28.0,59.0,1005.4,1002.7,7.5,32.2,21.3,0.0,1,0.0,1,39.0,28.5,南東,7.3,南南東,1002.8,0,32.0,0.0,1,11.3,南東,薄曇後一時晴,晴時々曇
2018/7/24,7.9,0,0.0,1,2.8,31.5,76.0,1006.4,1003.7,6.3,29.8,21.64,2.5,0,0.0,1,35.3,26.3,南南東,5.3,南東,1004.8,0,53.0,1.5,0,8.2,南南東,晴一時曇,曇一時雨、雷を伴う
2018/7/25,3.3,0,0.0,1,3.0,30.7,81.0,1009.0,1006.3,10.0,28.1,12.89,0.0,0,0.0,1,32.2,25.7,南東,6.4,南東,1007.5,0,64.0,0.0,0,9.7,東南東,曇,曇
2018/7/26,3.1,0,0.0,1,2.9,23.3,68.0,1009.9,1007.1,9.8,26.5,14.88,0.0,0,0.0,1,30.7,24.3,東北東,4.3,南東,1008.3,0,53.0,0.0,0,7.9,東,曇時々晴,曇時々晴
2018/7/27,2.9,0,0.0,1,3.1,22.4,69.0,1009.0,1006.3,9.5,25.4,14.22,0.0,0,0.0,1,28.5,23.5,北東,5.4,北北東,1007.9,0,57.0,0.0,0,9.3,北東,晴後曇,曇後雨
2018/7/28,0.2,0,0.0,1,4.2,28.7,96.0,1002.9,1000.1,10.0,24.0,5.51,52.0,0,0.0,1,28.0,20.1,北北西,7.9,北北東,997.2,0,73.0,5.0,0,19.3,北北東,大雨一時曇,雨一時曇
2018/7/29,5.9,0,0.0,1,3.6,31.7,85.0,1005.5,1002.8,9.0,27.9,19.45,15.0,0,0.0,1,32.3,25.4,南東,6.3,南東,1001.3,0,64.0,4.5,0,11.1,南東,晴時々曇,晴後一時曇
2018/7/30,2.6,0,0.0,1,2.6,30.5,82.0,1008.8,1006.1,8.8,28.0,13.72,0.0,0,0.0,1,31.9,25.0,東南東,6.0,東南東,1007.5,0,63.0,0.0,0,9.4,東,曇一時晴,曇後晴
2018/7/31,8.2,0,0.0,1,2.6,30.0,79.0,1006.3,1003.6,4.5,28.4,19.07,0.0,1,0.0,1,33.8,24.4,南南東,4.7,南南西,1004.0,0,51.0,0.0,1,7.2,南南東,晴一時曇,快晴
2018/8/1,12.5,0,0.0,1,2.6,31.0,73.0,1003.3,1000.6,1.8,30.3,25.64,0.0,1,0.0,1,35.1,24.8,南南東,6.1,南東,1001.4,0,50.0,0.0,1,8.7,南南東,晴,晴
2018/8/2,8.3,0,0.0,1,2.5,31.1,70.0,1004.7,1002.0,6.5,31.2,21.9,0.0,0,0.0,1,37.3,26.7,南南東,5.7,南東,1003.5,0,39.0,0.0,0,8.2,南東,晴後薄曇,薄曇後晴
2018/8/3,6.4,0,0.0,1,2.6,31.9,74.0,1006.0,1003.3,6.0,30.5,16.98,0.0,0,0.0,1,35.4,27.3,東南東,7.8,南南東,1004.2,0,55.0,0.0,0,11.3,南南東,晴,晴時々曇、雷を伴う
2018/8/4,11.1,0,0.0,1,2.8,30.0,72.0,1007.0,1004.3,7.3,29.8,24.34,0.0,1,0.0,1,34.1,26.1,南南東,6.1,南東,1005.2,0,53.0,0.0,1,9.4,南南東,晴一時薄曇,晴後曇
2018/8/5,9.9,0,0.0,1,3.3,33.3,77.0,1004.3,1001.6,4.5,30.4,24.09,0.0,1,0.0,1,34.7,27.2,南南東,6.4,南南東,1002.1,0,61.0,0.0,1,10.6,南東,晴,晴一時曇
2018/8/6,5.2,0,0.0,1,3.0,31.6,80.0,1004.2,1001.5,10.0,28.7,18.89,0.0,0,0.0,1,34.0,25.0,東北東,5.8,東北東,1002.4,0,63.0,0.0,0,10.2,北北東,曇時々晴,曇後雨
2018/8/7,0.0,0,0.0,1,3.3,25.0,93.0,1008.0,1005.2,10.0,22.2,3.55,4.5,0,0.0,1,25.0,20.8,北北西,5.5,北東,1006.2,0,78.0,1.0,0,9.2,北東,雨一時曇,曇時々雨
2018/8/8,0.0,0,0.0,1,3.9,27.9,95.0,1000.3,997.6,10.0,23.6,5.41,41.0,0,0.0,1,25.1,21.6,北北西,5.9,北北西,995.9,0,81.0,2.0,0,13.4,北,雨,雨
2018/8/9,1.9,0,0.0,1,5.0,31.1,85.0,996.9,994.2,8.3,27.4,8.98,4.0,0,0.0,1,32.1,23.8,南,8.3,北西,993.3,0,67.0,0.5,0,14.8,北西,曇一時晴,晴
2018/8/10,10.7,0,0.0,1,3.8,31.8,76.0,1001.5,998.8,5.8,29.8,23.2,0.0,1,0.0,1,34.5,27.0,南,6.5,南南東,1000.4,0,61.0,0.0,1,11.0,南,晴一時薄曇,曇時々晴
2018/8/11,5.4,0,0.0,1,2.3,33.3,85.0,1004.5,1001.8,9.5,28.7,17.27,0.5,0,0.0,1,33.6,26.0,南南東,5.7,南南東,1002.2,0,63.0,0.5,0,8.9,南東,曇時々晴一時雨、雷を伴う,曇後一時雨、雷を伴う
2018/8/12,0.4,0,0.0,1,2.2,31.6,85.0,1009.9,1007.2,10.0,27.7,9.54,0.0,0,0.0,1,31.1,25.6,南南東,4.4,北東,1007.4,0,69.0,0.0,0,8.7,東北東,曇,曇一時雨
2018/8/13,4.6,0,0.0,1,2.0,33.1,91.0,1011.6,1008.8,10.0,27.5,14.34,10.5,0,0.0,1,34.1,24.6,西北西,6.0,北西,1010.0,0,64.0,6.0,0,8.9,西北西,晴一時雨、雷を伴う,晴時々曇
2018/8/14,10.8,0,0.0,1,3.8,31.0,79.0,1012.9,1010.2,6.0,28.8,23.67,0.0,1,0.0,1,34.1,23.9,南,7.7,南,1011.8,0,61.0,0.0,1,14.3,南,薄曇時々晴,晴時々薄曇
2018/8/15,11.8,0,0.0,1,5.8,30.1,72.0,1012.8,1010.1,9.5,29.7,23.71,0.0,1,0.0,1,33.1,27.2,南,9.5,南,1010.2,0,59.0,0.0,1,18.0,南南西,薄曇,薄曇後晴
2018/8/16,6.3,0,0.0,1,5.9,28.9,72.0,1006.1,1003.4,9.0,29.1,18.08,0.0,0,0.0,1,32.3,25.8,南南西,10.2,南南西,1003.2,0,60.0,0.0,0,20.3,南南西,薄曇,曇一時雨
2018/8/17,10.5,0,0.0,1,5.5,15.1,44.0,1007.7,1004.9,4.0,26.3,25.81,0.0,0,0.0,1,30.0,21.3,北西,10.4,北西,1003.5,0,29.0,0.0,0,18.3,西北西,晴,晴後一時薄曇
2018/8/18,11.5,0,0.0,1,2.9,15.7,57.0,1013.2,1010.4,7.8,22.7,24.95,0.0,1,0.0,1,27.2,18.3,南南東,5.9,南南東,1011.9,0,40.0,0.0,1,9.1,南東,薄曇一時晴,薄曇後晴
2018/8/19,9.1,0,0.0,1,2.5,18.7,66.0,1014.8,1012.0,7.8,23.6,21.69,0.0,1,0.0,1,28.6,19.4,南南東,5.9,南南東,1013.1,0,44.0,0.0,1,8.9,南南東,薄曇一時晴,薄曇
2018/8/20,0.3,0,0.0,1,1.7,23.1,74.0,1013.6,1010.8,10.0,24.7,11.02,0.0,0,0.0,1,27.6,20.9,北北西,3.5,北西,1012.3,0,60.0,0.0,0,5.7,東北東,曇一時雨,曇
2018/8/21,8.3,0,0.0,1,3.5,30.4,80.0,1012.3,1009.5,6.0,28.2,21.55,0.0,0,0.0,1,33.6,23.7,南,7.1,南,1011.1,0,55.0,0.0,0,11.7,南東,曇後晴,晴一時曇
2018/8/22,11.8,0,0.0,1,4.9,31.2,75.0,1013.6,1010.9,2.8,29.7,24.87,0.0,0,0.0,1,34.1,26.9,南,8.5,南,1012.2,0,58.0,0.0,0,13.4,南南西,晴,晴
2018/8/23,5.9,0,0.0,1,4.8,31.7,78.0,1014.1,1011.4,8.5,29.4,18.11,0.0,0,0.0,1,33.7,26.2,南南東,9.5,南南東,1011.4,0,61.0,0.0,0,16.5,南南東,晴後曇,曇後一時雨
2018/8/24,2.9,0,0.0,1,7.4,32.1,84.0,1009.8,1007.1,10.0,28.2,11.57,7.5,0,0.0,1,31.4,26.3,南,11.0,南南東,1008.0,0,72.0,2.5,0,20.1,南東,雨後曇,薄曇
2018/8/25,11.6,0,0.0,1,4.3,31.5,70.0,1009.4,1006.7,5.5,31.1,24.52,0.0,1,0.0,1,35.6,27.6,南南西,7.5,南南西,1007.7,0,54.0,0.0,1,13.6,南南西,晴,晴
2018/8/26,12.2,0,0.0,1,2.1,31.9,72.0,1010.2,1007.5,3.5,31.0,23.77,0.0,1,0.0,1,36.0,26.4,南,4.5,南,1008.3,0,52.0,0.0,1,7.5,東,晴,晴
2018/8/27,9.8,0,0.0,1,2.9,29.5,74.0,1011.7,1008.9,4.5,29.4,22.6,16.0,0,0.0,1,35.8,24.5,南南東,7.3,南東,1010.1,0,47.0,7.0,0,11.7,南東,晴後一時曇,曇時々雨、雷を伴う
2018/8/28,1.9,0,0.0,1,2.3,29.3,84.0,1012.2,1009.4,10.0,26.6,12.91,1.0,0,0.0,1,30.5,23.5,北北東,5.0,南東,1010.8,0,67.0,0.5,0,7.9,南南東,曇,曇
2018/8/29,0.6,0,0.0,1,2.4,29.2,86.0,1012.9,1010.1,10.0,26.1,5.97,0.5,0,0.0,1,29.2,24.1,南東,4.8,南東,1011.6,0,72.0,0.5,0,7.5,南南東,曇,曇一時雨
2018/8/30,6.1,0,0.0,1,2.9,30.0,77.0,1011.0,1008.2,9.3,28.8,19.1,0.0,0,0.0,1,34.0,25.0,南,5.6,南,1008.8,0,55.0,0.0,0,9.2,南南西,晴後薄曇,薄曇時々晴
2018/8/31,9.6,0,0.0,1,2.5,29.8,77.0,1008.0,1005.3,9.3,28.7,21.18,1.0,0,0.0,1,35.4,25.1,南,6.1,南東,1004.8,0,51.0,1.0,0,11.3,北東,薄曇時々晴一時雨、雷を伴う,曇時々晴一時雨
2018/9/1,0.9,0,0.0,1,2.5,28.6,86.0,1008.7,1006.0,8.5,25.9,9.61,6.0,0,0.0,1,31.4,21.0,東北東,5.7,東北東,1006.2,0,66.0,3.0,0,9.7,北東,曇一時雨,曇時々雨
2018/9/2,0.0,0,0.0,1,2.0,25.4,95.0,1013.7,1010.9,10.0,22.1,4.26,7.5,0,0.0,1,23.7,20.7,北,4.3,北東,1012.2,0,87.0,2.0,0,8.8,北北東,雨後曇,曇一時雨
2018/9/3,1.4,0,0.0,1,1.8,27.8,95.0,1011.6,1008.8,10.0,23.6,6.02,4.0,0,0.0,1,26.1,22.0,北北東,3.7,南東,1009.8,0,83.0,1.5,0,5.0,南東,雨後曇一時晴,曇時々晴一時雨
2018/9/4,0.0,0,0.0,1,5.9,31.0,90.0,1004.1,1001.4,10.0,26.5,4.89,14.5,0,0.0,1,28.7,22.8,南,12.9,南,998.7,0,75.0,5.0,0,26.8,南,曇時々雨,曇一時雨、雷を伴う
2018/9/5,9.1,0,0.0,1,6.6,27.2,75.0,1001.8,999.1,6.5,27.6,20.45,8.5,0,0.0,1,32.0,22.5,南南西,10.4,南南西,998.7,0,56.0,3.5,0,20.6,南南西,晴一時曇,曇時々晴
2018/9/6,6.2,0,0.0,1,3.7,24.5,67.0,1007.3,1004.6,8.8,27.6,16.31,0.0,1,0.0,1,31.5,24.8,南南西,6.1,南,1004.5,0,49.0,0.0,1,11.5,南南西,曇一時晴,曇後時々雨
2018/9/7,1.4,0,0.0,1,5.4,27.7,75.0,1009.0,1006.3,9.3,27.5,9.72,0.0,0,0.0,1,30.4,24.9,南南西,8.7,南,1007.5,0,65.0,0.0,0,18.0,南南西,曇一時雨,晴時々薄曇
2018/9/8,10.3,0,0.0,1,5.3,29.1,74.0,1011.4,1008.6,8.3,28.8,21.32,0.0,0,0.0,1,33.0,26.3,南,8.6,南西,1009.2,0,57.0,0.0,0,15.6,南南西,晴一時薄曇,曇時々晴
2018/9/9,8.1,0,0.0,1,4.9,28.9,76.0,1014.4,1011.6,8.3,28.3,18.9,0.0,1,0.0,1,32.1,26.1,南,8.2,南,1013.2,0,52.0,0.0,1,14.4,南,晴一時曇,曇一時晴
2018/9/10,3.5,0,0.0,1,3.6,28.7,89.0,1013.4,1010.7,10.0,25.5,13.69,38.5,0,0.0,1,30.6,21.4,南,7.8,南南東,1011.0,0,66.0,4.0,0,12.0,南南東,曇時々雨,大雨後一時曇
2018/9/11,0.3,0,0.0,1,3.7,20.6,81.0,1020.1,1017.3,10.0,21.4,7.59,4.0,0,0.0,1,23.9,19.3,北東,5.5,東北東,1014.4,0,66.0,2.0,0,10.8,北東,曇,曇一時晴
2018/9/12,3.3,0,0.0,1,2.9,17.2,70.0,1023.3,1020.4,9.5,21.0,12.3,0.0,0,0.0,1,24.4,18.1,北東,5.1,東北東,1021.7,0,54.0,0.0,0,10.0,北北東,曇,曇一時雨後時々晴
2018/9/13,4.3,0,0.0,1,2.1,21.0,78.0,1020.6,1017.8,10.0,22.4,14.51,0.0,0,0.0,1,27.3,18.5,北北西,4.3,南東,1018.8,0,57.0,0.0,0,7.3,北北西,曇一時晴,雨一時曇
2018/9/14,0.2,0,0.0,1,2.0,24.4,93.0,1019.1,1016.3,10.0,21.9,7.29,7.5,0,0.0,1,24.9,19.9,南,3.8,北西,1017.7,0,69.0,1.0,0,5.8,南,曇一時雨,雨時々曇
2018/9/15,0.0,0,0.0,1,1.5,24.1,100.0,1015.7,1012.9,10.0,20.5,4.15,14.5,0,0.0,1,22.2,19.1,東北東,3.6,北北東,1014.3,0,93.0,1.5,0,6.4,北北東,雨一時曇,曇
2018/9/16,4.1,0,0.0,1,1.8,25.0,89.0,1013.0,1010.2,8.8,23.1,14.44,0.0,0,0.0,1,27.4,20.1,南南東,3.6,南,1011.6,0,69.0,0.0,0,5.8,南南東,曇後晴,晴後一時曇
2018/9/17,6.8,0,0.0,1,2.3,26.3,86.0,1011.4,1008.6,9.5,24.7,15.91,26.0,0,0.0,1,31.2,21.1,南南東,6.5,南東,1009.1,0,54.0,9.5,0,10.3,南南東,曇一時晴後一時雨,雨後曇、雷を伴う
2018/9/18,6.8,0,0.0,1,2.7,24.7,88.0,1014.0,1011.2,7.8,23.3,18.31,40.5,0,0.0,1,28.1,20.3,南東,6.3,南東,1012.2,0,59.0,16.5,0,10.3,南南東,晴時々曇,大雨後曇
2018/9/19,8.0,0,0.0,1,2.8,18.8,72.0,1014.5,1011.7,7.3,22.2,19.51,0.0,0,0.0,1,27.4,18.2,北北東,5.8,南東,1012.6,0,38.0,0.0,0,8.9,南東,晴,曇時々晴
2018/9/20,0.0,0,0.0,1,2.1,19.6,85.0,1015.3,1012.5,10.0,19.9,4.98,40.5,0,0.0,1,24.0,15.4,北北西,4.4,北北東,1013.5,0,62.0,7.0,0,8.4,北北東,雨時々曇,雨
2018/9/21,0.0,0,0.0,1,3.5,20.3,100.0,1013.1,1010.2,10.0,17.7,2.27,36.0,0,0.0,1,19.0,15.6,北北西,5.0,北西,1010.4,0,100.0,2.0,0,9.8,北北西,雨,曇一時雨
2018/9/22,3.1,0,0.0,1,1.2,24.1,95.0,1009.8,1007.0,8.5,21.5,8.47,0.0,0,0.0,1,25.8,18.7,北西,2.9,北西,1007.7,0,71.0,0.0,0,4.9,北北東,曇一時雨,曇一時晴
2018/9/23,5.0,0,0.0,1,2.3,23.1,77.0,1016.1,1013.3,9.3,24.5,15.45,0.0,0,0.0,1,28.4,21.8,南東,6.0,南東,1013.5,0,51.0,0.0,0,10.0,南南東,曇一時晴,曇
2018/9/24,2.3,0,0.0,1,2.0,25.6,84.0,1015.1,1012.3,9.8,24.4,11.64,1.5,0,0.0,1,28.6,21.2,東北東,3.9,東,1013.6,0,70.0,1.5,0,6.7,東,曇一時雨,曇一時晴
